customer_id,order_id,product_id,amount,ts,country,ts_parsed
10106,446572,403,30.59,2025-10-07 12:21:13,NP,2025-10-07T12:21:13.000+05:45
10029,447803,332,156.81,2023-02-06 10:49:54,NP,2023-02-06T10:49:54.000+05:45
10096,448029,424,64.53,2025-11-02 06:16:45,NP,2025-11-02T06:16:45.000+05:45
10123,449233,480,57.01,2025-01-19 02:26:27,NP,2025-01-19T02:26:27.000+05:45
10076,449477,293,15.56,2024-05-12 18:27:23,US,2024-05-12T18:27:23.000+05:45
10079,450054,353,260.63,2024-02-08 08:21:06,IN,2024-02-08T08:21:06.000+05:45
10043,450240,129,3.98,2023-02-12 09:09:04,NP,2023-02-12T09:09:04.000+05:45
10165,451095,110,104.35,2024-01-12 13:52:35,JP,2024-01-12T13:52:35.000+05:45
10150,451571,279,43.47,2024-01-08 06:18:13,IN,2024-01-08T06:18:13.000+05:45
10472,452032,346,104.87,2026-02-16 22:10:13,NP,2026-02-16T22:10:13.000+05:45
10343,452074,422,8.08,2023-10-30 12:32:27,NP,2023-10-30T12:32:27.000+05:45
10161,452455,79,9.79,2024-11-06 05:13:41,NP,2024-11-06T05:13:41.000+05:45
10203,452708,239,26.94,2026-05-03 01:47:21,NP,2026-05-03T01:47:21.000+05:45
10466,452709,241,44.42,2023-01-29 14:02:06,DE,2023-01-29T14:02:06.000+05:45
10234,453958,500,45.69,2025-07-20 10:21:18,NP,2025-07-20T10:21:18.000+05:45
10440,454623,146,158.84,2023-07-25 23:10:04,US,2023-07-25T23:10:04.000+05:45
10177,455561,29,148.48,2025-08-17 13:00:18,NP,2025-08-17T13:00:18.000+05:45
10239,455633,413,318.42,2025-09-19 05:44:07,JP,2025-09-19T05:44:07.000+05:45
10439,455675,314,12.01,2025-05-27 04:37:29,NP,2025-05-27T04:37:29.000+05:45
10381,455795,443,141.86,2024-03-19 08:29:41,NP,2024-03-19T08:29:41.000+05:45
10365,455849,46,40.52,2025-10-13 08:36:22,DE,2025-10-13T08:36:22.000+05:45
10454,457048,74,53.28,2024-05-24 07:51:06,NP,2024-05-24T07:51:06.000+05:45
10339,458334,299,209.1,2023-01-18 15:28:47,BR,2023-01-18T15:28:47.000+05:45
10093,458364,205,142.25,2024-06-24 04:37:25,IN,2024-06-24T04:37:25.000+05:45
10210,458778,321,156.3,2023-12-17 21:35:12,NP,2023-12-17T21:35:12.000+05:45
10188,458947,226,303.88,2025-05-16 18:10:42,IN,2025-05-16T18:10:42.000+05:45
10127,460216,5,128.66,2025-11-08 08:42:41,NP,2025-11-08T08:42:41.000+05:45
10384,460599,499,17.17,2025-10-06 21:37:39,NP,2025-10-06T21:37:39.000+05:45
10134,461253,63,53.81,2024-01-20 10:16:01,NP,2024-01-20T10:16:01.000+05:45
10493,462412,341,24.46,2023-02-02 12:19:49,IN,2023-02-02T12:19:49.000+05:45
10179,462766,348,360.11,2023-08-30 09:56:00,NP,2023-08-30T09:56:00.000+05:45
10218,465087,148,36.22,2025-04-16 19:21:22,AU,2025-04-16T19:21:22.000+05:45
10291,465379,360,83.06,2025-08-12 00:37:50,NP,2025-08-12T00:37:50.000+05:45
10015,466914,124,256.55,2025-03-08 06:20:48,NP,2025-03-08T06:20:48.000+05:45
10138,467503,485,259.69,2025-01-27 14:58:42,NP,2025-01-27T14:58:42.000+05:45
10097,467861,336,302.49,2025-08-01 18:51:07,NP,2025-08-01T18:51:07.000+05:45
10469,471257,447,24.27,2025-06-08 00:54:25,JP,2025-06-08T00:54:25.000+05:45
10219,471641,438,230.05,2024-05-22 13:04:33,NP,2024-05-22T13:04:33.000+05:45
10239,473638,165,47.36,2023-12-22 23:43:27,DE,2023-12-22T23:43:27.000+05:45
10251,473894,136,2.47,2025-07-28 15:24:28,NP,2025-07-28T15:24:28.000+05:45
10303,474788,178,44.03,2023-05-06 21:46:21,NP,2023-05-06T21:46:21.000+05:45
10392,474802,207,33.71,2025-08-15 02:43:57,IN,2025-08-15T02:43:57.000+05:45
10027,474845,325,39.57,2025-08-25 06:27:35,NP,2025-08-25T06:27:35.000+05:45
10047,478738,219,20.86,2024-03-08 18:49:25,AU,2024-03-08T18:49:25.000+05:45
10203,479607,82,13.25,2025-10-01 19:46:35,US,2025-10-01T19:46:35.000+05:45
10284,479609,64,22.6,2025-10-08 03:15:01,DE,2025-10-08T03:15:01.000+05:45
10344,479838,465,100.39,2025-12-16 23:13:13,US,2025-12-16T23:13:13.000+05:45
10390,480685,227,82.38,2024-09-28 21:15:59,NP,2024-09-28T21:15:59.000+05:45
10048,481807,148,224.43,2026-05-22 18:01:01,BR,2026-05-22T18:01:01.000+05:45
10251,482737,202,60.56,2023-12-26 03:57:02,NP,2023-12-26T03:57:02.000+05:45
10041,484785,235,7.31,2025-01-25 19:58:35,NP,2025-01-25T19:58:35.000+05:45
10489,484940,155,139.32,2025-12-24 08:48:17,GB,2025-12-24T08:48:17.000+05:45
10266,485455,312,85.52,2023-10-20 08:02:28,NP,2023-10-20T08:02:28.000+05:45
10180,487563,197,69.86,2023-10-14 23:43:52,NP,2023-10-14T23:43:52.000+05:45
10422,487737,447,288.85,2023-01-22 20:26:38,AU,2023-01-22T20:26:38.000+05:45
10331,489441,239,18.29,2025-09-09 17:08:04,NP,2025-09-09T17:08:04.000+05:45
10131,490337,497,13.77,2023-08-25 16:46:41,NP,2023-08-25T16:46:41.000+05:45
10272,491911,50,119.56,2023-01-28 04:14:33,BR,2023-01-28T04:14:33.000+05:45
10111,491951,94,131.9,2024-05-08 07:03:27,JP,2024-05-08T07:03:27.000+05:45
10447,492810,182,115.86,2023-10-04 09:38:00,DE,2023-10-04T09:38:00.000+05:45
10119,493854,128,50.67,2024-07-23 15:46:09,NP,2024-07-23T15:46:09.000+05:45
10218,494463,343,31.48,2024-07-20 17:31:57,NP,2024-07-20T17:31:57.000+05:45
10355,494701,178,73.64,2024-07-05 21:21:28,NP,2024-07-05T21:21:28.000+05:45
10447,495031,232,116.11,2023-07-25 23:40:41,NP,2023-07-25T23:40:41.000+05:45
10268,495916,41,38.15,2023-08-02 04:53:13,BR,2023-08-02T04:53:13.000+05:45
10072,496037,223,96.39,2023-06-06 22:34:11,BR,2023-06-06T22:34:11.000+05:45
10453,496276,227,33.81,2025-04-08 22:04:29,NP,2025-04-08T22:04:29.000+05:45
10150,497379,167,6.76,2024-08-30 13:02:50,NP,2024-08-30T13:02:50.000+05:45
10271,497584,454,150.8,2024-04-22 10:32:35,GB,2024-04-22T10:32:35.000+05:45
10214,498085,427,116.04,2023-08-13 14:29:36,GB,2023-08-13T14:29:36.000+05:45
10126,498931,433,23.07,2023-07-09 05:34:10,NP,2023-07-09T05:34:10.000+05:45
10160,499307,233,3.92,2023-07-17 00:44:13,NP,2023-07-17T00:44:13.000+05:45
10409,500041,180,4.63,2025-02-04 22:53:51,BR,2025-02-04T22:53:51.000+05:45
10187,503322,203,15.29,2024-08-02 01:46:16,US,2024-08-02T01:46:16.000+05:45
10184,503718,312,20.03,2023-11-25 12:45:09,NP,2023-11-25T12:45:09.000+05:45
10452,503912,442,79.92,2023-06-23 01:34:45,NP,2023-06-23T01:34:45.000+05:45
10123,504508,185,28.32,2024-12-29 01:21:41,NP,2024-12-29T01:21:41.000+05:45
10066,505119,297,148.79,2026-05-26 00:32:32,US,2026-05-26T00:32:32.000+05:45
10429,506057,26,30.59,2023-06-14 17:56:12,NP,2023-06-14T17:56:12.000+05:45
10243,508252,24,45.93,2024-04-01 08:55:57,NP,2024-04-01T08:55:57.000+05:45
10259,508998,305,70.11,2023-08-10 15:44:41,NP,2023-08-10T15:44:41.000+05:45
10303,509514,499,228.15,2025-05-09 12:10:57,NP,2025-05-09T12:10:57.000+05:45
10286,511974,305,47.76,2026-05-25 10:46:58,NP,2026-05-25T10:46:58.000+05:45
10023,512371,259,110.87,2023-01-18 20:40:49,IN,2023-01-18T20:40:49.000+05:45
10201,512548,351,97.62,2023-09-27 23:37:09,IN,2023-09-27T23:37:09.000+05:45
10015,512667,312,11.25,2023-01-10 18:53:24,NP,2023-01-10T18:53:24.000+05:45
10181,512875,65,1.17,2025-10-14 02:32:39,NP,2025-10-14T02:32:39.000+05:45
10470,513980,134,143.06,2025-04-15 02:45:33,US,2025-04-15T02:45:33.000+05:45
10267,518357,44,73.79,2025-06-03 14:51:24,NP,2025-06-03T14:51:24.000+05:45
10454,520658,256,16.63,2024-05-12 15:41:32,US,2024-05-12T15:41:32.000+05:45
10439,520732,219,145.46,2024-02-12 08:36:45,NP,2024-02-12T08:36:45.000+05:45
10294,521154,172,32.64,2023-09-11 06:41:55,DE,2023-09-11T06:41:55.000+05:45
10280,521311,311,83.4,2024-01-08 20:49:37,IN,2024-01-08T20:49:37.000+05:45
10362,521535,404,94.97,2025-03-04 15:06:57,DE,2025-03-04T15:06:57.000+05:45
10454,525133,402,22.35,2023-04-22 11:43:39,NP,2023-04-22T11:43:39.000+05:45
10446,527139,335,37.38,2024-03-06 21:18:20,IN,2024-03-06T21:18:20.000+05:45
10324,527644,448,95.65,2024-06-16 07:40:08,DE,2024-06-16T07:40:08.000+05:45
10045,528689,326,24.33,2024-04-04 15:16:02,US,2024-04-04T15:16:02.000+05:45
10053,528919,343,155.14,2025-04-16 23:31:03,IN,2025-04-16T23:31:03.000+05:45
10397,529636,288,12.12,2025-09-18 07:41:27,NP,2025-09-18T07:41:27.000+05:45
10390,530823,429,134.26,2025-05-10 21:45:13,NP,2025-05-10T21:45:13.000+05:45
10384,531130,271,29.07,2023-06-21 21:24:04,NP,2023-06-21T21:24:04.000+05:45
10054,531174,114,31.64,2025-11-01 05:59:16,NP,2025-11-01T05:59:16.000+05:45
10035,532079,434,161.19,2023-08-01 16:39:03,US,2023-08-01T16:39:03.000+05:45
10027,532252,165,24.52,2023-07-04 06:37:16,NP,2023-07-04T06:37:16.000+05:45
10285,533234,264,19.45,2024-05-30 05:02:00,JP,2024-05-30T05:02:00.000+05:45
10252,533340,252,62.05,2025-05-18 14:37:37,JP,2025-05-18T14:37:37.000+05:45
10471,533371,327,121.8,2024-07-22 21:21:25,NP,2024-07-22T21:21:25.000+05:45
10330,535125,416,75.54,2024-09-04 04:00:20,NP,2024-09-04T04:00:20.000+05:45
10026,536771,137,133.85,2024-02-09 02:04:21,NP,2024-02-09T02:04:21.000+05:45
10170,536792,395,153.27,2025-03-05 01:30:01,NP,2025-03-05T01:30:01.000+05:45
10262,537900,332,39.69,2023-05-23 03:21:32,NP,2023-05-23T03:21:32.000+05:45
10443,538065,106,73.9,2024-09-28 08:41:08,JP,2024-09-28T08:41:08.000+05:45
10440,538419,313,108.06,2025-08-17 17:06:44,NP,2025-08-17T17:06:44.000+05:45
10315,539005,359,19.49,2025-06-17 23:44:35,NP,2025-06-17T23:44:35.000+05:45
10461,539178,50,20.98,2025-07-19 16:57:40,US,2025-07-19T16:57:40.000+05:45
10266,539380,102,116.79,2024-01-26 05:20:53,NP,2024-01-26T05:20:53.000+05:45
10026,539580,52,55.03,2023-10-18 11:37:47,NP,2023-10-18T11:37:47.000+05:45
10301,539711,26,10.55,2023-10-20 16:47:45,NP,2023-10-20T16:47:45.000+05:45
10275,540211,316,132.12,2023-12-07 12:39:14,US,2023-12-07T12:39:14.000+05:45
10401,540710,422,59.6,2023-05-03 09:16:44,US,2023-05-03T09:16:44.000+05:45
10197,542478,242,132.0,2025-04-03 10:45:52,IN,2025-04-03T10:45:52.000+05:45
10273,542593,344,15.92,2026-06-06 17:10:19,NP,2026-06-06T17:10:19.000+05:45
10103,545558,302,10.41,2025-04-18 05:14:13,NP,2025-04-18T05:14:13.000+05:45
10414,548397,368,88.73,2025-09-27 06:09:30,JP,2025-09-27T06:09:30.000+05:45
10430,548803,473,152.06,2023-02-06 22:47:28,IN,2023-02-06T22:47:28.000+05:45
10310,549105,386,11.11,2025-01-22 06:53:46,NP,2025-01-22T06:53:46.000+05:45
10272,549288,80,39.7,2023-01-07 22:47:20,NP,2023-01-07T22:47:20.000+05:45
10065,549694,175,358.0,2026-06-14 08:25:13,NP,2026-06-14T08:25:13.000+05:45
10264,552066,348,19.64,2024-05-11 13:06:52,AU,2024-05-11T13:06:52.000+05:45
10243,552818,206,8.01,2025-05-16 19:34:07,BR,2025-05-16T19:34:07.000+05:45
10326,554131,269,49.5,2025-04-23 04:40:51,IN,2025-04-23T04:40:51.000+05:45
10337,554199,8,1.28,2023-07-29 22:26:01,NP,2023-07-29T22:26:01.000+05:45
10079,555037,436,141.64,2023-04-21 05:32:49,NP,2023-04-21T05:32:49.000+05:45
10191,555910,79,52.81,2024-05-06 18:52:31,NP,2024-05-06T18:52:31.000+05:45
10347,556963,319,12.26,2024-09-17 14:38:11,NP,2024-09-17T14:38:11.000+05:45
10450,559433,270,28.04,2023-11-04 13:45:39,DE,2023-11-04T13:45:39.000+05:45
10299,559824,263,64.55,2024-06-30 04:43:11,JP,2024-06-30T04:43:11.000+05:45
10262,560847,413,30.08,2025-06-04 17:09:34,NP,2025-06-04T17:09:34.000+05:45
10370,561610,59,56.14,2024-10-26 06:46:22,DE,2024-10-26T06:46:22.000+05:45
10440,561726,423,21.74,2026-04-27 13:56:51,NP,2026-04-27T13:56:51.000+05:45
10185,563355,213,62.93,2025-03-01 06:32:30,NP,2025-03-01T06:32:30.000+05:45
10218,563682,125,30.2,2024-05-07 16:08:45,JP,2024-05-07T16:08:45.000+05:45
10006,564316,445,14.84,2023-11-19 20:53:38,NP,2023-11-19T20:53:38.000+05:45
10168,564844,29,106.29,2025-08-12 22:17:57,NP,2025-08-12T22:17:57.000+05:45
10140,565227,3,72.63,2025-01-12 14:05:02,AU,2025-01-12T14:05:02.000+05:45
10007,565232,376,110.44,2025-10-15 06:24:57,IN,2025-10-15T06:24:57.000+05:45
10489,567095,209,110.54,2025-04-08 08:36:54,NP,2025-04-08T08:36:54.000+05:45
10429,567141,170,208.52,2026-01-16 03:35:19,NP,2026-01-16T03:35:19.000+05:45
10358,569268,14,32.44,2025-07-26 05:18:49,NP,2025-07-26T05:18:49.000+05:45
10120,569370,185,375.29,2023-05-28 15:13:01,DE,2023-05-28T15:13:01.000+05:45
10132,570086,173,59.87,2025-11-25 11:30:24,IN,2025-11-25T11:30:24.000+05:45
10106,571375,484,1.51,2025-04-30 08:15:56,NP,2025-04-30T08:15:56.000+05:45
10425,573113,258,97.31,2023-03-26 18:59:37,NP,2023-03-26T18:59:37.000+05:45
10002,573562,307,36.9,2026-05-16 09:05:19,US,2026-05-16T09:05:19.000+05:45
10207,574031,315,281.04,2023-06-01 00:57:45,NP,2023-06-01T00:57:45.000+05:45
10485,574792,290,29.61,2024-02-08 12:36:09,NP,2024-02-08T12:36:09.000+05:45
10467,576021,96,31.52,2025-09-17 06:32:59,DE,2025-09-17T06:32:59.000+05:45
10385,576157,281,69.38,2026-06-17 01:05:16,NP,2026-06-17T01:05:16.000+05:45
10258,577019,200,24.22,2023-07-28 07:15:48,NP,2023-07-28T07:15:48.000+05:45
10445,577155,102,17.12,2025-07-01 03:15:33,NP,2025-07-01T03:15:33.000+05:45
10273,577679,100,80.66,2024-01-12 08:45:24,JP,2024-01-12T08:45:24.000+05:45
10328,578389,482,7.24,2026-02-19 19:46:04,IN,2026-02-19T19:46:04.000+05:45
10111,578477,18,60.64,2025-01-14 01:10:55,NP,2025-01-14T01:10:55.000+05:45
10385,579339,343,6.44,2024-03-18 21:19:47,NP,2024-03-18T21:19:47.000+05:45
10375,580779,50,218.54,2025-01-09 22:18:05,NP,2025-01-09T22:18:05.000+05:45
10339,581179,270,219.2,2026-04-15 22:28:49,BR,2026-04-15T22:28:49.000+05:45
10010,584557,21,79.06,2023-05-10 13:45:19,NP,2023-05-10T13:45:19.000+05:45
10185,586510,123,24.59,2023-01-14 23:35:47,NP,2023-01-14T23:35:47.000+05:45
10028,588120,156,20.6,2023-09-12 18:42:52,JP,2023-09-12T18:42:52.000+05:45
10032,589317,399,5.8,2025-01-18 18:27:25,NP,2025-01-18T18:27:25.000+05:45
10422,589356,403,17.87,2026-05-02 19:18:22,DE,2026-05-02T19:18:22.000+05:45
10111,589546,113,177.24,2025-05-04 10:41:13,NP,2025-05-04T10:41:13.000+05:45
10123,589564,281,122.5,2024-08-26 11:15:31,NP,2024-08-26T11:15:31.000+05:45
10243,590176,150,166.43,2024-01-19 07:41:04,JP,2024-01-19T07:41:04.000+05:45
10433,590922,419,38.23,2024-11-26 19:58:57,NP,2024-11-26T19:58:57.000+05:45
10472,592227,287,66.14,2025-11-05 07:04:00,US,2025-11-05T07:04:00.000+05:45
10272,593744,310,217.52,2024-06-21 12:32:08,NP,2024-06-21T12:32:08.000+05:45
10425,594280,349,138.4,2026-04-04 11:58:46,NP,2026-04-04T11:58:46.000+05:45
10089,596505,59,27.58,2025-03-19 16:27:59,JP,2025-03-19T16:27:59.000+05:45
10252,597307,44,99.33,2024-12-02 09:00:55,NP,2024-12-02T09:00:55.000+05:45
10410,597440,401,9.39,2023-10-05 14:33:18,NP,2023-10-05T14:33:18.000+05:45
10129,597548,455,33.05,2026-03-25 05:50:09,NP,2026-03-25T05:50:09.000+05:45
10315,597575,485,35.43,2025-07-08 02:20:23,NP,2025-07-08T02:20:23.000+05:45
10247,597939,158,93.19,2024-04-12 17:00:20,NP,2024-04-12T17:00:20.000+05:45
10181,598113,11,135.35,2025-07-16 06:07:32,NP,2025-07-16T06:07:32.000+05:45
10184,598855,453,235.07,2025-02-14 09:13:02,NP,2025-02-14T09:13:02.000+05:45
10154,599014,213,202.34,2025-04-27 00:29:47,JP,2025-04-27T00:29:47.000+05:45
10039,599465,250,19.3,2024-12-26 06:47:47,NP,2024-12-26T06:47:47.000+05:45
10081,600274,210,23.26,2025-03-30 02:42:52,NP,2025-03-30T02:42:52.000+05:45
10178,600825,302,55.32,2025-03-19 13:04:19,JP,2025-03-19T13:04:19.000+05:45
10429,601472,11,43.97,2026-04-25 07:08:15,NP,2026-04-25T07:08:15.000+05:45
10254,601822,333,109.26,2023-03-05 02:25:48,NP,2023-03-05T02:25:48.000+05:45
10053,602991,331,83.34,2025-06-05 08:20:49,NP,2025-06-05T08:20:49.000+05:45
10379,604863,67,86.39,2026-05-25 01:39:47,NP,2026-05-25T01:39:47.000+05:45
10273,604904,41,157.04,2023-01-29 22:37:22,NP,2023-01-29T22:37:22.000+05:45
10391,606449,104,53.7,2025-04-10 18:19:47,NP,2025-04-10T18:19:47.000+05:45
10095,607188,22,67.77,2025-04-05 03:32:37,NP,2025-04-05T03:32:37.000+05:45
10319,607241,320,63.14,2026-05-29 07:23:09,NP,2026-05-29T07:23:09.000+05:45
10138,608965,37,46.83,2024-09-08 06:29:19,NP,2024-09-08T06:29:19.000+05:45
10394,609216,500,239.58,2025-05-10 17:26:53,NP,2025-05-10T17:26:53.000+05:45
10154,609807,427,51.44,2024-09-05 05:30:47,NP,2024-09-05T05:30:47.000+05:45
10059,610475,106,153.29,2023-03-25 16:21:50,IN,2023-03-25T16:21:50.000+05:45
10287,611211,356,103.16,2026-03-27 13:48:03,IN,2026-03-27T13:48:03.000+05:45
10002,611876,390,60.49,2023-03-24 09:56:42,NP,2023-03-24T09:56:42.000+05:45
10282,612854,190,59.23,2024-12-25 01:13:45,GB,2024-12-25T01:13:45.000+05:45
10456,613301,406,75.08,2025-09-18 05:46:30,NP,2025-09-18T05:46:30.000+05:45
10067,613529,136,82.54,2024-07-15 10:23:48,NP,2024-07-15T10:23:48.000+05:45
10016,613632,28,43.26,2023-10-12 08:26:07,DE,2023-10-12T08:26:07.000+05:45
10202,613700,282,46.29,2023-12-24 08:55:22,US,2023-12-24T08:55:22.000+05:45
10003,613832,192,59.95,2025-09-23 12:58:25,NP,2025-09-23T12:58:25.000+05:45
10271,614001,241,220.68,2026-01-12 21:21:52,NP,2026-01-12T21:21:52.000+05:45
10346,615451,415,114.42,2025-05-04 23:17:45,NP,2025-05-04T23:17:45.000+05:45
10276,615607,133,8.67,2025-10-03 22:20:55,NP,2025-10-03T22:20:55.000+05:45
10121,615638,236,11.67,2024-03-29 12:10:50,NP,2024-03-29T12:10:50.000+05:45
10474,615754,350,52.83,2025-10-20 23:32:30,NP,2025-10-20T23:32:30.000+05:45
10317,616343,83,224.27,2024-07-06 15:58:57,DE,2024-07-06T15:58:57.000+05:45
10118,616752,242,178.32,2026-06-11 05:21:41,NP,2026-06-11T05:21:41.000+05:45
10334,616832,393,45.53,2026-03-12 22:48:23,NP,2026-03-12T22:48:23.000+05:45
10397,618719,316,119.65,2026-02-02 13:10:34,NP,2026-02-02T13:10:34.000+05:45
10131,619764,496,81.96,2023-01-18 02:30:59,NP,2023-01-18T02:30:59.000+05:45
10094,620945,238,51.68,2024-07-07 22:30:08,US,2024-07-07T22:30:08.000+05:45
10448,621760,428,200.92,2023-03-20 14:28:39,NP,2023-03-20T14:28:39.000+05:45
10434,622783,197,81.49,2025-01-07 20:33:27,NP,2025-01-07T20:33:27.000+05:45
10006,623156,338,46.68,2025-11-04 06:35:00,NP,2025-11-04T06:35:00.000+05:45
10237,625447,54,51.64,2025-05-08 10:56:00,NP,2025-05-08T10:56:00.000+05:45
10209,626487,486,94.96,2023-02-09 16:36:17,NP,2023-02-09T16:36:17.000+05:45
10125,626764,268,56.89,2026-01-05 13:16:15,NP,2026-01-05T13:16:15.000+05:45
10146,627019,225,50.18,2023-09-06 19:37:58,NP,2023-09-06T19:37:58.000+05:45
10410,627283,319,117.34,2024-07-09 21:30:45,IN,2024-07-09T21:30:45.000+05:45
10405,627518,257,40.25,2025-06-17 04:06:56,NP,2025-06-17T04:06:56.000+05:45
10334,627620,137,7.19,2024-12-17 15:06:17,US,2024-12-17T15:06:17.000+05:45
10393,628036,150,359.08,2023-12-14 05:53:04,JP,2023-12-14T05:53:04.000+05:45
10389,628071,206,57.45,2025-09-19 14:02:47,GB,2025-09-19T14:02:47.000+05:45
10208,631413,329,196.66,2024-04-07 13:22:52,NP,2024-04-07T13:22:52.000+05:45
10234,631940,70,14.13,2024-03-14 19:53:02,AU,2024-03-14T19:53:02.000+05:45
10246,633551,464,7.25,2024-02-28 16:59:55,NP,2024-02-28T16:59:55.000+05:45
10452,633683,424,38.31,2025-03-19 04:34:26,IN,2025-03-19T04:34:26.000+05:45
10034,634502,459,30.25,2023-04-12 22:58:17,NP,2023-04-12T22:58:17.000+05:45
10297,635301,120,33.48,2024-04-12 02:22:31,NP,2024-04-12T02:22:31.000+05:45
10190,635329,53,28.38,2025-08-04 14:48:05,GB,2025-08-04T14:48:05.000+05:45
10185,635465,207,69.18,2023-07-10 12:10:38,NP,2023-07-10T12:10:38.000+05:45
10228,635987,284,22.51,2024-03-31 14:14:28,NP,2024-03-31T14:14:28.000+05:45
10042,636356,98,295.59,2025-01-28 05:09:58,NP,2025-01-28T05:09:58.000+05:45
10091,636692,276,14.51,2024-06-11 23:16:51,NP,2024-06-11T23:16:51.000+05:45
10355,636714,151,7.25,2024-05-16 00:33:11,NP,2024-05-16T00:33:11.000+05:45
10440,636945,391,6.8,2025-03-10 09:09:48,NP,2025-03-10T09:09:48.000+05:45
10500,637159,52,20.34,2026-06-05 11:03:07,NP,2026-06-05T11:03:07.000+05:45
10492,637959,370,80.67,2025-01-21 09:24:50,BR,2025-01-21T09:24:50.000+05:45
10294,638002,262,96.06,2025-05-30 01:32:00,NP,2025-05-30T01:32:00.000+05:45
10256,638020,484,219.92,2025-02-16 19:20:02,NP,2025-02-16T19:20:02.000+05:45
10302,638581,204,87.19,2025-06-01 01:48:37,NP,2025-06-01T01:48:37.000+05:45
10229,638611,188,115.75,2025-04-06 05:09:49,NP,2025-04-06T05:09:49.000+05:45
10263,638852,489,2.31,2024-06-24 15:23:30,GB,2024-06-24T15:23:30.000+05:45
10209,639344,71,130.38,2025-07-04 04:00:17,JP,2025-07-04T04:00:17.000+05:45
10106,639683,174,112.57,2025-11-12 11:51:02,DE,2025-11-12T11:51:02.000+05:45
10036,640035,413,41.28,2025-03-05 07:06:54,AU,2025-03-05T07:06:54.000+05:45
10244,641376,326,114.03,2025-04-17 20:15:48,NP,2025-04-17T20:15:48.000+05:45
10325,641586,254,383.45,2024-05-27 21:34:58,NP,2024-05-27T21:34:58.000+05:45
10216,641931,133,63.19,2023-10-17 05:21:01,NP,2023-10-17T05:21:01.000+05:45
10189,642274,96,192.45,2025-04-12 16:51:15,DE,2025-04-12T16:51:15.000+05:45
10255,642402,7,37.36,2025-07-05 20:38:08,IN,2025-07-05T20:38:08.000+05:45
10228,642839,145,298.69,2024-12-07 22:37:39,AU,2024-12-07T22:37:39.000+05:45
10017,642938,47,17.06,2025-06-13 21:43:31,JP,2025-06-13T21:43:31.000+05:45
10163,643319,307,40.41,2023-04-15 02:07:42,IN,2023-04-15T02:07:42.000+05:45
10183,644936,461,19.75,2026-06-06 12:57:03,NP,2026-06-06T12:57:03.000+05:45
10347,645005,449,65.76,2025-07-20 15:23:15,NP,2025-07-20T15:23:15.000+05:45
10467,645344,300,28.42,2025-09-22 08:24:35,NP,2025-09-22T08:24:35.000+05:45
10185,645511,275,296.08,2023-11-20 16:04:03,NP,2023-11-20T16:04:03.000+05:45
10419,645685,172,175.18,2025-12-18 02:22:15,NP,2025-12-18T02:22:15.000+05:45
10473,646946,18,54.02,2025-07-26 08:44:04,GB,2025-07-26T08:44:04.000+05:45
10384,647391,248,128.43,2026-06-20 08:32:46,IN,2026-06-20T08:32:46.000+05:45
10040,648412,94,27.96,2025-01-22 02:41:24,NP,2025-01-22T02:41:24.000+05:45
10108,648467,472,184.8,2025-10-21 18:15:26,NP,2025-10-21T18:15:26.000+05:45
10284,648967,88,64.7,2023-04-01 17:20:59,US,2023-04-01T17:20:59.000+05:45
10197,650031,255,46.78,2023-06-03 17:12:55,NP,2023-06-03T17:12:55.000+05:45
10130,651195,16,97.61,2023-01-06 03:18:33,NP,2023-01-06T03:18:33.000+05:45
10484,651356,33,7.01,2024-03-09 17:26:13,US,2024-03-09T17:26:13.000+05:45
10308,653750,108,142.82,2024-03-11 01:20:29,NP,2024-03-11T01:20:29.000+05:45
10414,657594,389,1.5,2025-07-03 17:44:01,NP,2025-07-03T17:44:01.000+05:45
10146,657805,21,108.27,2024-02-26 04:58:44,US,2024-02-26T04:58:44.000+05:45
10210,657987,69,36.09,2023-08-03 02:12:26,NP,2023-08-03T02:12:26.000+05:45
10294,658086,492,62.7,2025-06-23 06:41:29,NP,2025-06-23T06:41:29.000+05:45
10132,659479,228,32.79,2023-10-11 15:09:50,IN,2023-10-11T15:09:50.000+05:45
10268,660629,400,190.73,2024-11-09 05:04:46,NP,2024-11-09T05:04:46.000+05:45
10490,660633,239,272.02,2026-02-03 15:00:37,JP,2026-02-03T15:00:37.000+05:45
10428,661349,13,195.42,2024-01-05 14:22:19,IN,2024-01-05T14:22:19.000+05:45
10180,661749,71,15.97,2025-01-14 21:11:36,NP,2025-01-14T21:11:36.000+05:45
10293,662740,401,4.96,2023-08-26 08:44:48,US,2023-08-26T08:44:48.000+05:45
10171,663462,34,13.4,2026-02-26 13:18:36,AU,2026-02-26T13:18:36.000+05:45
10188,664960,311,85.18,2024-06-10 01:01:46,NP,2024-06-10T01:01:46.000+05:45
10363,666406,62,27.8,2023-10-29 23:13:43,NP,2023-10-29T23:13:43.000+05:45
10361,666829,360,115.8,2023-11-20 13:16:56,GB,2023-11-20T13:16:56.000+05:45
10135,667900,424,38.43,2025-09-08 04:52:50,IN,2025-09-08T04:52:50.000+05:45
10135,668980,415,221.19,2023-03-08 22:20:01,NP,2023-03-08T22:20:01.000+05:45
10105,669685,303,47.52,2023-03-26 05:30:44,NP,2023-03-26T05:30:44.000+05:45
10427,673524,490,82.95,2026-06-06 21:09:54,JP,2026-06-06T21:09:54.000+05:45
